Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,4326.279785,4415.779785,4321.890137,4389.250000,4389.250000,8542800000
2014-08-13,4407.870117,4528.910156,4403.640137,4527.509766,4527.509766,8088630000
2014-08-20,4517.750000,4575.589844,4513.810059,4570.640137,4570.640137,7090070000
2014-08-27,4574.350098,4598.640137,4546.620117,4598.189941,4598.189941,5910960000
2014-09-03,4610.140137,4610.140137,4542.740234,4552.290039,4552.290039,8894740000
2014-09-10,4554.149902,4591.810059,4499.870117,4552.759766,4552.759766,9117540000
2014-09-17,4553.959961,4610.569824,4508.419922,4508.689941,4508.689941,10479290000
2014-09-24,4514.919922,4557.270020,4464.439941,4493.390137,4493.390137,9280480000
2014-10-01,4486.649902,4496.259766,4367.740234,4385.200195,4385.200195,10195370000
2014-10-08,4385.700195,4473.729980,4212.819824,4227.169922,4227.169922,12445550000
2014-10-15,4154.100098,4419.479980,4116.600098,4419.479980,4419.479980,11625700000
2014-10-22,4429.160156,4564.290039,4381.279785,4564.290039,4564.290039,9226200000
2014-10-29,4551.370117,4654.189941,4517.020020,4623.640137,4623.640137,10615690000
2014-11-05,4649.470215,4661.229980,4604.759766,4660.560059,4660.560059,9461220000
2014-11-12,4644.629883,4709.830078,4643.779785,4702.439941,4702.439941,8721420000
2014-11-19,4694.779785,4774.520020,4653.330078,4758.250000,4758.250000,8451500000
2014-11-26,4760.229980,4810.859863,4724.620117,4755.810059,4755.810059,6094300000
2014-12-03,4761.310059,4793.240234,4674.379883,4766.470215,4766.470215,9142800000
2014-12-10,4754.419922,4766.640137,4547.310059,4547.830078,4547.830078,9988010000
2014-12-17,4556.899902,4798.060059,4550.700195,4765.419922,4765.419922,11051000000
2014-12-24,4770.120117,4814.950195,4768.669922,4777.439941,4777.439941,4156910000
2014-12-31,4790.529785,4806.430176,4567.589844,4592.740234,4592.740234,6912540000
2015-01-07,4626.839844,4751.339844,4613.899902,4661.500000,4661.500000,9803370000
2015-01-14,4610.759766,4665.649902,4563.109863,4654.850098,4654.850098,7855630000
2015-01-21,4641.950195,4774.180176,4629.589844,4681.500000,4681.500000,9169470000
2015-01-28,4740.689941,4742.060059,4580.459961,4727.740234,4727.740234,10653590000
2015-02-04,4699.810059,4793.270020,4697.790039,4787.640137,4787.640137,9712020000
2015-02-11,4788.370117,4901.890137,4780.129883,4899.270020,4899.270020,7562830000
2015-02-18,4890.839844,4971.180176,4885.600098,4968.120117,4968.120117,8628570000
2015-02-25,4960.359863,5008.569824,4955.509766,4979.899902,4979.899902,9659710000
2015-03-04,4961.240234,4993.520020,4859.790039,4859.790039,4859.790039,9039770000
2015-03-11,4866.939941,4944.910156,4842.799805,4937.430176,4937.430176,8990390000
2015-03-18,4926.830078,5042.140137,4907.720215,4994.729980,4994.729980,9704760000
2015-03-25,5002.830078,5006.759766,4825.930176,4900.879883,4900.879883,9519310000
2015-04-01,4894.359863,4948.879883,4844.390137,4910.229980,4910.229980,6749130000
2015-04-08,4914.149902,5024.250000,4914.149902,4977.290039,4977.290039,8053750000
2015-04-15,4992.620117,5028.220215,4912.330078,5014.100098,5014.100098,8811170000
2015-04-22,5026.569824,5119.830078,4992.620117,5055.419922,5055.419922,9655120000
2015-04-29,5028.450195,5053.839844,4921.549805,4939.330078,4939.330078,9732680000
2015-05-06,4956.700195,5017.379883,4888.169922,4976.189941,4976.189941,9603600000
2015-05-13,4991.419922,5087.350098,4977.490234,5070.029785,5070.029785,8476340000
2015-05-20,5072.439941,5103.839844,5016.740234,5032.750000,5032.750000,6747370000
2015-05-27,5047.859863,5111.540039,5039.370117,5076.520020,5076.520020,9207010000
2015-06-03,5098.479980,5114.600098,4974.620117,5013.870117,5013.870117,8976080000
2015-06-10,5029.410156,5101.390137,4985.939941,5055.549805,5055.549805,8290930000
2015-06-17,5067.680176,5163.410156,5042.250000,5160.089844,5160.089844,9292560000
2015-06-24,5151.379883,5164.359863,4956.229980,4986.870117,4986.870117,11147380000
2015-07-01,5029.049805,5038.549805,4902.209961,4997.459961,4997.459961,7178950000
2015-07-08,4953.979980,5116.520020,4901.509766,5104.890137,5104.890137,8760150000
2015-07-15,5111.109863,5231.939941,5088.120117,5208.120117,5208.120117,8958080000
2015-07-22,5146.029785,5197.000000,5025.609863,5089.209961,5089.209961,10011050000
2015-07-29,5097.859863,5155.020020,5070.620117,5105.549805,5105.549805,9334970000
2015-08-05,5132.770020,5175.259766,5006.149902,5036.790039,5036.790039,10038070000
2015-08-12,4994.520020,5092.689941,4945.790039,5059.350098,5059.350098,8221760000
2015-08-19,5039.029785,5060.930176,4292.140137,4506.490234,4506.490234,12762600000
2015-08-26,4633.509766,4836.779785,4530.029785,4636.100098,4636.100098,11029840000
2015-09-02,4704.419922,4815.040039,4657.819824,4811.930176,4811.930176,7072720000
2015-09-09,4856.270020,4872.350098,4746.520020,4860.520020,4860.520020,8550910000
2015-09-16,4860.430176,4960.870117,4716.910156,4756.720215,4756.720215,10894450000
2015-09-23,4764.689941,4785.220215,4487.060059,4517.319824,4517.319824,10333740000
2015-09-30,4574.379883,4785.910156,4552.339844,4748.359863,4748.359863,10806000000
2015-10-07,4775.049805,4858.279785,4728.709961,4796.609863,4796.609863,8847260000
2015-10-14,4801.350098,4915.490234,4771.620117,4880.970215,4880.970215,9032270000
2015-10-21,4903.979980,5048.549805,4836.459961,5030.149902,5030.149902,9975230000
2015-10-28,5040.379883,5163.470215,5019.600098,5145.129883,5145.129883,10002640000
2015-11-04,5155.620117,5162.569824,5051.220215,5083.240234,5083.240234,9973920000
2015-11-11,5098.129883,5111.189941,4908.660156,4986.020020,4986.020020,9175220000
2015-11-18,5004.600098,5128.080078,5001.669922,5102.810059,5102.810059,9203330000
2015-11-25,5106.870117,5156.310059,5098.700195,5156.310059,5156.310059,6601150000
2015-12-02,5158.819824,5176.770020,5011.720215,5098.240234,5098.240234,9870070000
2015-12-09,5077.209961,5106.370117,4871.589844,4995.359863,4995.359863,10105690000
2015-12-16,5033.479980,5088.580078,4921.330078,5001.109863,5001.109863,10929110000
2015-12-23,5025.549805,5116.990234,4999.069824,5107.939941,5107.939941,4992490000
2015-12-30,5101.180176,5102.350098,4846.979980,4891.430176,4891.430176,6830810000
2016-01-06,4813.759766,4866.040039,4573.779785,4685.919922,4685.919922,11548540000
2016-01-13,4706.020020,4713.979980,4419.410156,4476.950195,4476.950195,10311940000
2016-01-20,4405.220215,4591.180176,4313.390137,4567.669922,4567.669922,11815280000
2016-01-27,4548.870117,4636.930176,4447.500000,4516.950195,4516.950195,11224090000
2016-02-03,4543.819824,4547.319824,4212.810059,4268.759766,4268.759766,12324260000
2016-02-10,4318.279785,4435.959961,4209.759766,4435.959961,4435.959961,9361820000
2016-02-17,4471.660156,4576.470215,4455.100098,4503.580078,4503.580078,9727850000
2016-02-24,4453.930176,4689.600098,4425.720215,4689.600098,4689.600098,9606350000
2016-03-02,4683.799805,4746.649902,4642.859863,4648.819824,4648.819824,10097480000
2016-03-09,4666.419922,4762.270020,4607.990234,4728.669922,4728.669922,8835330000
2016-03-16,4717.879883,4835.600098,4716.450195,4821.660156,4821.660156,9722720000
2016-03-23,4813.870117,4849.310059,4734.770020,4846.620117,4846.620117,6511110000
2016-03-30,4875.459961,4917.750000,4832.060059,4843.930176,4843.930176,8736080000
2016-04-06,4849.580078,4921.509766,4808.910156,4872.089844,4872.089844,8564360000
2016-04-13,4904.790039,4968.669922,4903.600098,4940.330078,4940.330078,8763560000
2016-04-20,4941.990234,4969.319824,4872.020020,4888.279785,4888.279785,8965750000
2016-04-27,4855.379883,4889.160156,4740.839844,4763.220215,4763.220215,10341440000
2016-05-04,4735.279785,4811.299805,4684.279785,4809.879883,4809.879883,9085170000
2016-05-11,4799.299805,4812.189941,4703.390137,4715.729980,4715.729980,9154330000
2016-05-18,4705.779785,4865.990234,4678.379883,4861.060059,4861.060059,9517900000
2016-05-25,4877.180176,4951.450195,4872.419922,4948.049805,4948.049805,7181040000
2016-06-01,4928.970215,4980.140137,4909.209961,4961.750000,4961.750000,8635580000
2016-06-08,4970.009766,4979.660156,4811.930176,4843.549805,4843.549805,8955190000
2016-06-15,4855.080078,4882.149902,4778.779785,4843.759766,4843.759766,9769830000
2016-06-22,4846.680176,4910.040039,4574.250000,4691.870117,4691.870117,12565570000
2016-06-29,4732.930176,4880.169922,4732.339844,4822.899902,4822.899902,7723200000
2016-07-06,4799.319824,5032.100098,4786.009766,5022.819824,5022.819824,9080850000
2016-07-13,5036.319824,5063.529785,5002.819824,5036.370117,5036.370117,8182600000
2016-07-20,5061.600098,5122.299805,5053.919922,5110.049805,5110.049805,9205320000
2016-07-27,5143.839844,5199.129883,5109.799805,5137.729980,5137.729980,10154400000
2016-08-03,5133.240234,5238.540039,5128.439941,5225.479980,5225.479980,9145960000
2016-08-10,5227.950195,5271.359863,5193.799805,5227.109863,5227.109863,7896090000
2016-08-17,5228.439941,5275.740234,5197.229980,5260.080078,5260.080078,8146970000
2016-08-24,5254.419922,5262.990234,5191.859863,5222.990234,5222.990234,7795390000
2016-08-31,5216.419922,5275.910156,5189.359863,5275.910156,5275.910156,6606430000
2016-09-07,5274.229980,5287.609863,5097.799805,5155.250000,5155.250000,10006010000
2016-09-14,5160.209961,5281.069824,5159.549805,5241.350098,5241.350098,10357660000
2016-09-21,5263.649902,5342.879883,5233.939941,5305.709961,5305.709961,9106030000
2016-09-28,5312.729980,5325.879883,5254.520020,5289.660156,5289.660156,9115920000
2016-10-05,5305.279785,5340.520020,5227.430176,5246.790039,5246.790039,8247030000
2016-10-12,5247.910156,5264.270020,5169.759766,5243.839844,5243.839844,7803290000
2016-10-19,5240.330078,5311.500000,5216.049805,5283.399902,5283.399902,8059870000
2016-10-26,5256.399902,5280.850098,5112.319824,5153.580078,5153.580078,9160910000
2016-11-02,5147.279785,5214.169922,5034.410156,5193.490234,5193.490234,9914910000
2016-11-09,5143.859863,5302.680176,5143.859863,5275.620117,5275.620117,12635490000
2016-11-16,5253.740234,5392.259766,5251.879883,5386.350098,5386.350098,9655190000
2016-11-23,5366.549805,5403.859863,5350.680176,5379.919922,5379.919922,5807690000
2016-11-30,5391.350098,5393.149902,5238.209961,5333.000000,5333.000000,9954930000
2016-12-07,5322.669922,5486.750000,5307.310059,5463.830078,5463.830078,10430990000
2016-12-14,5465.689941,5489.470215,5425.729980,5483.939941,5483.939941,10727680000
2016-12-21,5482.629883,5512.370117,5432.770020,5487.439941,5487.439941,5446270000
2016-12-28,5497.439941,5498.910156,5371.890137,5429.080078,5429.080078,6032370000
2017-01-04,5440.910156,5564.250000,5440.240234,5551.819824,5551.819824,9082880000
2017-01-11,5550.720215,5584.259766,5496.819824,5538.729980,5538.729980,7137370000
2017-01-18,5546.939941,5606.529785,5522.689941,5600.959961,5600.959961,8707430000
2017-01-25,5635.859863,5669.609863,5576.089844,5614.790039,5614.790039,9300090000
2017-02-01,5654.509766,5689.600098,5616.399902,5674.220215,5674.220215,9767080000
2017-02-08,5662.950195,5783.089844,5649.390137,5782.569824,5782.569824,9558340000
2017-02-15,5777.899902,5867.890137,5776.700195,5865.950195,5865.950195,7858880000
2017-02-22,5857.560059,5866.959961,5800.549805,5825.439941,5825.439941,9626850000
2017-03-01,5874.859863,5911.790039,5826.319824,5833.930176,5833.930176,9717110000
2017-03-08,5838.439941,5877.430176,5812.080078,5856.819824,5856.819824,9176630000
2017-03-15,5869.979980,5928.060059,5790.729980,5793.830078,5793.830078,10852720000
2017-03-22,5790.589844,5888.700195,5769.390137,5875.140137,5875.140137,8958980000
2017-03-29,5875.350098,5928.930176,5867.729980,5898.609863,5898.609863,9007690000
2017-04-05,5911.919922,5936.390137,5819.290039,5866.770020,5866.770020,9226070000
2017-04-12,5863.589844,5868.089844,5805.149902,5849.470215,5849.470215,6247500000
2017-04-19,5874.430176,6036.020020,5856.339844,6025.490234,6025.490234,8983150000
2017-04-26,6028.120117,6102.720215,6021.720215,6095.370117,6095.370117,9714760000
2017-05-03,6075.040039,6133.000000,6053.279785,6120.589844,6120.589844,10033560000
2017-05-10,6121.640137,6170.160156,6075.680176,6169.870117,6169.870117,9685940000
2017-05-17,6108.620117,6150.910156,5996.810059,6138.709961,6138.709961,9835430000
2017-05-24,6154.180176,6217.339844,6139.330078,6203.189941,6203.189941,6712260000
2017-05-31,6221.629883,6310.620117,6164.069824,6275.060059,6275.060059,9618850000
2017-06-07,6290.439941,6341.700195,6110.669922,6220.370117,6220.370117,11768950000
2017-06-14,6237.459961,6243.310059,6107.850098,6188.029785,6188.029785,11521780000
2017-06-21,6202.750000,6303.450195,6146.620117,6146.620117,6146.620117,13095250000
2017-06-28,6173.100098,6238.290039,6087.810059,6110.060059,6110.060059,7590650000
2017-07-05,6122.060059,6200.580078,6081.959961,6193.299805,6193.299805,9073650000
2017-07-12,6238.899902,6344.549805,6236.819824,6344.310059,6344.310059,8585950000
2017-07-19,6363.240234,6425.450195,6362.189941,6412.169922,6412.169922,9203560000
2017-07-26,6425.930176,6460.839844,6318.620117,6362.939941,6362.939941,10095790000
2017-08-02,6393.100098,6423.350098,6313.430176,6370.459961,6370.459961,9784400000
2017-08-09,6322.919922,6355.040039,6214.410156,6333.009766,6333.009766,9337710000
2017-08-16,6348.109863,6374.560059,6177.189941,6297.479980,6297.479980,9013230000
2017-08-23,6263.470215,6311.259766,6228.729980,6301.890137,6301.890137,7804490000
2017-08-30,6308.680176,6449.649902,6303.569824,6375.569824,6375.569824,6985300000
2017-09-06,6394.350098,6455.029785,6354.959961,6454.279785,6454.279785,9256630000
2017-09-13,6440.720215,6477.770020,6419.649902,6461.319824,6461.319824,10288360000
2017-09-20,6459.740234,6466.049805,6343.959961,6380.160156,6380.160156,9509010000
2017-09-27,6414.370117,6532.180176,6405.359863,6531.709961,6531.709961,9879070000
2017-10-04,6521.959961,6608.299805,6513.120117,6587.250000,6587.250000,8879250000
2017-10-11,6586.729980,6632.500000,6577.990234,6623.660156,6623.660156,8905290000
2017-10-18,6634.259766,6641.569824,6558.529785,6598.430176,6598.430176,9062990000
2017-10-25,6587.220215,6737.750000,6517.930176,6727.669922,6727.669922,10816090000
2017-11-01,6758.640137,6795.520020,6677.549805,6767.779785,6767.779785,10942810000
2017-11-08,6764.850098,6791.649902,6687.279785,6737.870117,6737.870117,10308650000
2017-11-15,6700.680176,6862.660156,6667.310059,6862.479980,6862.479980,9657040000
2017-11-22,6869.529785,6914.189941,6859.279785,6912.359863,6912.359863,6246650000
2017-11-29,6907.279785,6908.330078,6737.160156,6762.209961,6762.209961,11740590000
2017-12-06,6742.069824,6884.799805,6734.129883,6862.319824,6862.319824,9390740000
2017-12-13,6880.410156,7003.890137,6851.629883,6963.850098,6963.850098,11685540000
2017-12-20,6991.250000,6992.629883,6915.560059,6936.250000,6936.250000,6558430000
2017-12-27,6941.450195,7006.910156,6903.390137,7006.899902,7006.899902,6235870000
2018-01-03,7017.069824,7181.140137,7016.700195,7163.580078,7163.580078,10511170000
2018-01-10,7129.830078,7330.330078,7111.520020,7223.689941,7223.689941,8533990000
2018-01-17,7257.770020,7465.390137,7229.319824,7460.290039,7460.290039,10542940000
2018-01-24,7474.160156,7505.770020,7373.990234,7402.479980,7402.479980,10747240000
2018-01-31,7443.250000,7453.990234,6824.819824,7115.879883,7115.879883,13638810000
2018-02-07,7086.200195,7170.339844,6630.669922,7013.509766,7013.509766,12357060000
2018-02-14,6979.240234,7303.259766,6977.069824,7234.310059,7234.310059,8301270000
2018-02-21,7258.479980,7438.089844,7194.839844,7330.350098,7330.350098,9810050000
2018-02-28,7371.410156,7386.799805,7084.830078,7372.009766,7372.009766,11385220000
2018-03-07,7311.740234,7637.270020,7311.740234,7511.009766,7511.009766,11560100000
2018-03-14,7539.779785,7544.890137,7285.270020,7364.299805,7364.299805,11540020000
2018-03-21,7347.500000,7415.660156,6963.680176,7008.810059,7008.810059,11514810000
2018-03-28,6978.299805,7120.459961,6805.959961,6941.279785,6941.279785,9878910000
2018-04-04,6811.770020,7117.979980,6811.770020,7094.299805,7094.299805,11115630000
2018-04-11,7055.000000,7298.589844,7055.000000,7281.100098,7281.100098,9413160000
2018-04-18,7292.379883,7319.580078,6961.520020,7007.350098,7007.350098,9724700000
2018-04-25,7009.990234,7197.149902,6926.970215,7130.700195,7130.700195,10178640000
2018-05-02,7138.450195,7291.740234,6991.140137,7266.899902,7266.899902,10575780000
2018-05-09,7281.529785,7458.419922,7259.049805,7351.629883,7351.629883,10792290000
2018-05-16,7356.220215,7432.529785,7343.970215,7378.459961,7378.459961,9968860000
2018-05-23,7335.029785,7452.850098,7334.620117,7396.589844,7396.589844,7899880000
2018-05-30,7428.410156,7644.479980,7423.669922,7637.859863,7637.859863,11019430000
2018-06-06,7652.799805,7708.250000,7595.140137,7703.790039,7703.790039,10466880000
2018-06-13,7713.899902,7768.600098,7635.729980,7725.589844,7725.589844,11827330000
2018-06-20,7764.149902,7806.600098,7477.729980,7561.629883,7561.629883,13114420000
2018-06-27,7586.330078,7610.669922,7419.560059,7502.669922,7502.669922,9686640000
2018-07-04,7550.660156,7777.479980,7511.430176,7759.200195,7759.200195,7052960000
2018-07-11,7698.509766,7867.149902,7696.580078,7855.120117,7855.120117,8918380000
2018-07-18,7859.430176,7928.790039,7776.549805,7840.770020,7840.770020,9254100000
2018-07-25,7839.089844,7933.310059,7604.240234,7671.790039,7671.790039,10789350000
2018-08-01,7701.819824,7898.200195,7659.520020,7883.660156,7883.660156,10832010000
2018-08-08,7880.000000,7923.350098,7814.270020,7870.890137,7870.890137,10126740000
2018-08-15,7810.020020,7897.680176,7732.689941,7859.169922,7859.169922,9634640000
2018-08-22,7844.040039,8046.310059,7840.839844,8030.040039,8030.040039,9764890000
2018-08-29,8044.339844,8133.299805,8042.100098,8091.250000,8091.250000,8078210000
2018-09-05,8073.529785,8077.839844,7873.930176,7972.470215,7972.470215,11537630000
2018-09-12,7958.870117,8040.830078,7884.049805,7956.109863,7956.109863,11406490000
2018-09-19,7962.549805,8057.259766,7912.470215,8007.470215,8007.470215,12966110000
2018-09-26,8011.680176,8107.379883,7982.759766,7999.549805,7999.549805,11474740000
2018-10-03,8034.649902,8053.930176,7654.839844,7738.020020,7738.020020,13823430000
2018-10-10,7694.080078,7701.200195,7274.040039,7645.490234,7645.490234,13747170000
2018-10-17,7669.259766,7670.490234,7260.129883,7437.540039,7437.540039,12553860000
2018-10-24,7423.209961,7435.689941,6922.830078,7161.649902,7161.649902,14130300000
2018-10-31,7276.620117,7466.529785,7255.879883,7375.959961,7375.959961,13034540000
2018-11-07,7446.089844,7572.930176,7182.859863,7200.870117,7200.870117,12255900000
2018-11-14,7265.390137,7285.569824,6830.759766,6908.819824,6908.819824,12610370000
2018-11-21,6985.509766,7105.140137,6919.160156,7082.700195,7082.700195,6940490000
2018-11-28,7135.080078,7486.509766,7090.979980,7158.430176,7158.430176,12278150000
2018-12-05,7017.049805,7205.370117,6878.990234,7031.830078,7031.830078,10029410000
2018-12-12,7127.000000,7197.290039,6710.009766,6783.910156,6783.910156,12128290000
2018-12-19,6777.589844,6868.859863,6190.169922,6192.919922,6192.919922,12420690000
2018-12-26,6257.859863,6684.180176,6214.339844,6635.279785,6635.279785,9347570000
2019-01-02,6506.910156,6909.580078,6457.129883,6897.000000,6897.000000,12420290000
2019-01-09,6923.060059,7025.850098,6877.080078,7023.830078,7023.830078,10725790000
2019-01-16,7033.750000,7185.379883,6979.810059,7020.359863,7020.359863,9170590000
2019-01-23,7061.649902,7174.560059,6953.229980,7028.290039,7028.290039,11708910000
2019-01-30,7094.790039,7408.680176,7065.569824,7402.080078,7402.080078,12306690000
2019-02-06,7400.439941,7419.430176,7225.140137,7414.620117,7414.620117,10641240000
2019-02-13,7437.459961,7507.790039,7375.709961,7486.770020,7486.770020,8609120000
2019-02-20,7490.310059,7602.689941,7430.890137,7549.299805,7549.299805,11481080000
2019-02-27,7526.419922,7643.660156,7485.390137,7576.359863,7576.359863,12347260000
2019-03-06,7575.379883,7611.129883,7332.919922,7591.029785,7591.029785,11400270000
2019-03-13,7621.379883,7767.890137,7619.459961,7723.950195,7723.950195,12790080000
2019-03-20,7721.950195,7850.109863,7579.290039,7691.520020,7691.520020,11714620000
2019-03-27,7702.049805,7854.919922,7582.089844,7848.689941,7848.689941,10831310000
2019-04-03,7891.180176,7955.899902,7844.959961,7909.279785,7909.279785,10973670000
2019-04-10,7922.729980,8017.560059,7916.899902,8000.229980,8000.229980,9881120000
2019-04-17,8044.970215,8128.870117,7950.970215,8120.819824,8120.819824,8332360000
2019-04-24,8122.879883,8176.080078,8050.549805,8095.390137,8095.390137,10012950000
2019-05-01,8132.930176,8164.709961,7899.020020,7963.759766,7963.759766,10943400000
2019-05-08,7946.240234,8004.490234,7627.220215,7734.490234,7734.490234,11773610000
2019-05-15,7682.799805,7946.229980,7678.350098,7785.720215,7785.720215,10490010000
2019-05-22,7749.799805,7786.330078,7585.319824,7607.350098,7607.350098,8218890000
2019-05-29,7553.020020,7595.899902,7292.220215,7527.120117,7527.120117,11351520000
2019-06-05,7585.680176,7909.990234,7498.169922,7822.569824,7822.569824,10470370000
2019-06-12,7803.129883,8005.209961,7773.970215,7953.879883,7953.879883,9836760000
2019-06-19,7970.259766,8088.879883,7879.149902,7884.720215,7884.720215,11251330000
2019-06-26,7933.919922,8150.450195,7903.069824,8109.089844,8109.089844,12483760000
2019-07-03,8129.569824,8171.970215,8061.319824,8141.729980,8141.729980,7067530000
2019-07-10,8183.189941,8264.780273,8160.560059,8222.799805,8222.799805,9611070000
2019-07-17,8224.000000,8251.830078,8135.120117,8251.400391,8251.400391,9549450000
2019-07-24,8227.360352,8339.639648,8226.500000,8273.610352,8273.610352,9763460000
2019-07-31,8290.799805,8311.040039,7662.899902,7833.270020,7833.270020,12636600000
2019-08-07,7747.270020,8065.240234,7702.419922,8016.359863,8016.359863,11556790000
2019-08-14,7877.330078,8026.750000,7716.549805,7948.560059,7948.560059,10450360000
2019-08-21,8017.069824,8048.580078,7730.770020,7826.950195,7826.950195,9323460000
2019-08-28,7798.350098,8017.910156,7766.669922,7874.160156,7874.160156,6974100000
2019-09-04,7949.810059,8134.419922,7928.939941,8084.160156,8084.160156,10433910000
2019-09-11,8091.680176,8243.799805,8081.560059,8186.020020,8186.020020,10269170000
2019-09-18,8174.620117,8237.429688,7969.649902,7993.629883,7993.629883,11319940000
2019-09-25,7990.660156,8095.000000,7890.279785,7908.680176,7908.680176,10009190000
2019-10-02,7851.129883,8013.310059,7700.000000,7823.779785,7823.779785,10112130000
2019-10-09,7895.959961,8166.180176,7873.520020,8148.709961,8148.709961,8807120000
2019-10-16,8119.810059,8194.620117,8045.370117,8104.299805,8104.299805,9391560000
2019-10-23,8090.240234,8335.559570,8078.350098,8276.849609,8276.849609,9430020000
2019-10-30,8284.280273,8457.389648,8241.700195,8434.679688,8434.679688,10777800000
2019-11-06,8426.570313,8514.839844,8379.330078,8486.089844,8486.089844,10449130000
2019-11-13,8455.019531,8589.759766,8441.580078,8570.660156,8570.660156,10640620000
2019-11-20,8543.570313,8659.730469,8468.629883,8647.929688,8647.929688,11270350000
2019-11-27,8669.589844,8705.910156,8435.400391,8520.639648,8520.639648,7406670000
2019-12-04,8557.450195,8678.849609,8541.919922,8616.179688,8616.179688,10531900000
2019-12-11,8631.120117,8833.450195,8622.360352,8823.360352,8823.360352,11348610000
2019-12-18,8834.650391,8957.120117,8820.419922,8952.879883,8952.879883,12062620000
2019-12-25,8970.209961,9052.000000,8909.190430,8972.599609,8972.599609,7711850000
2020-01-01,9039.459961,9093.429688,8943.500000,9068.580078,9068.580078,10641410000
2020-01-08,9068.030273,9298.330078,9059.379883,9251.330078,9251.330078,12486460000
2020-01-15,9253.759766,9397.580078,9231.139648,9370.809570,9370.809570,9984480000
2020-01-22,9413.610352,9451.429688,9088.040039,9269.679688,9269.679688,12306330000
2020-01-29,9318.259766,9485.379883,9123.219727,9467.969727,9467.969727,12150740000
2020-02-05,9574.099609,9714.740234,9454.929688,9638.940430,9638.940430,11665410000
2020-02-12,9688.599609,9748.320313,9650.019531,9732.740234,9732.740234,9127520000
2020-02-19,9782.809570,9838.370117,8940.490234,8965.610352,8965.610352,14750860000
2020-02-26,9011.549805,9148.320313,8264.160156,8684.089844,8684.089844,22053590000
2020-03-04,8834.099609,9019.959961,7930.430176,8344.250000,8344.250000,20692720000
2020-03-11,8136.250000,8181.359863,6828.910156,7334.779785,7334.779785,23641360000
2020-03-18,6902.319824,7418.370117,6631.419922,7417.859863,7417.859863,23763280000
2020-03-25,7421.359863,7880.310059,7276.399902,7700.100098,7700.100098,20637150000
2020-04-01,7459.500000,8146.430176,7288.109863,7887.259766,7887.259766,18551560000
2020-04-08,7975.720215,8531.110352,7901.939941,8515.740234,8515.740234,14584970000
2020-04-15,8355.959961,8684.910156,8215.690430,8263.230469,8263.230469,19369580000
2020-04-22,8434.549805,8830.570313,8404.540039,8607.730469,8607.730469,17922760000
2020-04-29,8802.700195,8957.269531,8537.830078,8809.120117,8809.120117,19860790000
2020-05-06,8874.700195,9250.959961,8819.370117,9002.549805,9002.549805,19519560000
